id,org_name,organization_type,breach_type,total_affected,severity_level,reporting_delay_days,breach_duration_days,third_party_flag,risk_score,operational_risk_level,risk_owner,incident_status,remediation_action,remediation_due_date,remediation_overdue_flag
3da57752-e3cf-5c83-bdfb-9c39416833d0,Navy Federal Credit Union,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2025-07-03,True
2396cff5-1ccc-5be0-b2cb-153183c3a76f,Discover Financial Services,BSF,UNKN,,Unreported,165.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2019-02-24,True
487ba97f-f216-5a8d-a654-6bfe5845e9b4,Lynette Arce,NGO,UNKN,143.0,Low,13.0,0.0,False,1,Low,Operational Risk Team,Monitoring,Monitor incident and maintain standard governance review,2019-07-13,True
f2827691-df79-5899-bf5a-e5e59c1a6680,Beth Israel Deaconess Medical Center,MED,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2015-12-20,True
7e582032-0163-5325-b02a-0d0b2754528b,Moffitt Cancer Center and Research Institute,MED,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2024-05-25,True
b4ace04d-6fb0-56d0-b486-66b18d3f4b72,Innovative Physical Therapy,MED,HACK,2023.0,Medium,,,False,4,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2025-11-01,True
8acfca0c-711f-538a-8a9b-6fcabf6dd244,21c Museum Hotels LLC,BSO,HACK,,Unreported,330.0,211.0,True,8,High,Third-Party Risk Management,Remediation In Progress,Initiate third-party risk review and vendor remediation assessment,2017-07-20,True
36774b48-7e26-5f77-8755-c0fe52bb13af,Vanguard,BSF,PHYS,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2008-11-26,True
f6b6055e-3e7b-5e96-a8a2-e3498813993f,T Retail LLC,BSR,HACK,,Unreported,118.0,18.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2023-09-24,True
cd949e37-c73f-573c-b4e4-3425bfe4f5cf,West Texas Health PLLC,MED,HACK,,Unreported,66.0,21.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2025-12-17,True
548b0c45-4ef4-5291-a3c5-ea96e18c1a47,CPAP Medical Supplies and Services Inc.,MED,HACK,90133.0,High,245.0,8.0,False,5,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2025-09-14,True
07af1b64-cfe5-5963-b9df-2ff3ff837793,Massachusetts Housing Investment Corporation,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2022-04-28,True
e4bc0808-c76a-5446-bdf5-a562a0ffa926,Implant Direct Sybron International LLC,BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2019-08-03,True
55993683-a9d6-5ddd-abaa-34ba921e227a,Credit Union of New Jersey,BSF,HACK,,Unreported,103.0,,True,6,High,Third-Party Risk Management,Remediation In Progress,Initiate third-party risk review and vendor remediation assessment,2024-08-26,True
e3a64eca-5019-5cd4-b2a4-d4880a08a2ed,"Jones Family Practice, P.A.",MED,INSD,742.0,Low,,,False,3,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2017-06-04,True
61cde002-7dcb-5caa-a353-c240ccb053b8,"Technology Business Research, Inc.",BSO,HACK,,Unreported,46.0,0.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2022-04-13,True
5c2e1c6a-953c-53f4-be98-8c79af51edf9,"Visionworks of America, Inc.",UNKN,UNKN,505.0,Low,,,False,3,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2024-11-10,True
ba75bf4f-29c0-503b-b4e0-2c3b28fd7abe,Keller Supply Company,BSO,HACK,,Unreported,71.0,0.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2022-02-27,True
57c44b50-dd79-5cd1-814e-1feba5575f23,"Appen Butler Hill, Inc.",BSO,HACK,,Unreported,147.0,66.0,False,6,High,Data Governance Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2018-01-19,True
96fba601-6445-5ad7-8052-a6c6321c192a,First National Bank of Southern California,BSF,PORT,,Unreported,27.0,0.0,False,2,Low,Data Governance Team,Monitoring,Complete impact assessment and update affected population count,2013-04-29,True
1c55e1df-d49d-5e41-8ddb-598a9c073667,Hanson Professional Services Inc.,BSO,HACK,,Unreported,76.0,1.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2026-01-07,True
ef02a93e-d704-5383-a72a-b3920a300c01,"RoadSafe Traffic Systems, Inc.",BSO,HACK,,Unreported,25.0,0.0,False,2,Low,Data Governance Team,Monitoring,Complete impact assessment and update affected population count,2023-07-04,True
2bee3b1a-4f5c-5f79-ba92-7058b1f84618,"NS Leasing, LLC",BSO,UNKN,5596.0,Medium,173.0,,False,4,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2020-05-06,True
fd31fd21-4c5b-5d93-ad46-8ddf0b5329c8,"Designed Receivable Solutions, Inc.",BSO,HACK,498686.0,Critical,96.0,,False,6,High,Operational Risk Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2024-05-11,True
31ba6729-9c29-5bab-ab51-d7bdeecef25b,Hudson Valley Farm Hub,NGO,HACK,,Unreported,91.0,30.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2021-05-23,True
1e9ed876-f34c-575c-9e8e-0e1daa781175,ROMWE,BSR,HACK,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2021-01-29,True
80a04e10-2245-5b16-aa9c-ad40361b4921,MountainOne,BSF,HACK,,Unreported,133.0,12.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2023-01-08,True
a4c44b1a-8349-539a-b786-7baa8e5b5843,Radiation Oncology Centers of the Carolinas,MED,HACK,,Unreported,244.0,0.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2022-10-12,True
c02380d9-db5b-5d42-8bcc-b0622e5592e4,"MD Now Medical Centers, Inc.",MED,HACK,500.0,Low,,,False,3,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2024-07-25,True
08b31279-686f-55fb-ba90-9867f1534c32,National Republican Senatorial Committee,NGO,HACK,503.0,Low,43.0,0.0,True,5,Medium,Third-Party Risk Management,Under Review,Initiate third-party risk review and vendor remediation assessment,2016-12-17,True
d431d50e-d4fb-5b93-a48a-2b8618e85385,"The Retirement Advantage, Inc.",BSF,HACK,,Unreported,47.0,2.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2018-04-28,True
c08241af-4264-58dd-90c9-de172a8358b6,"System Pavers, LLC",BSO,HACK,,Unreported,164.0,14.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2025-04-02,True
9ce2e86a-7b30-55ac-883b-bf4518fc1bd6,Morris Hospital & Healthcare Centers,MED,UNKN,,Unreported,68.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2025-02-20,True
bf873a11-7a9f-51b3-98e7-6f5398d0b79b,Catholic Charities of Southern Nevada,NGO,HACK,,Unreported,230.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2025-03-09,True
9046fb9b-3214-561e-81cf-156df101368a,"Word & Brown Insurance Administrators, Inc.",BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2025-04-23,True
c15c9ec2-775c-52e2-b043-057420ccbf1f,Knox Ricksen LLP,BSO,HACK,,Unreported,89.0,7.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2024-02-01,True
eed3489a-665f-5565-bd6d-be477c1300c2,U.S. Bank National Association,BSF,STAT,,Unreported,61.0,0.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2020-10-29,True
bea443f0-00e6-50d6-a8da-84230da65b7e,Ventura County Credit Union,BSF,UNKN,265.0,Low,,,False,3,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2024-07-26,True
f09466b4-9f0d-56bf-b006-05aeb7bf8790,Eastern Bank,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2013-12-08,True
b21b5966-7348-5ded-93d7-fbeaa6052955,Leadership Platform Acquisition Corporation,BSO,UNKN,1095.0,Medium,56.0,,False,4,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2018-04-27,True
6734f7aa-0545-5d9d-bf3d-27480208cfdb,St. Mary's Credit Union,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2017-08-31,True
dd9c57ce-a75d-5dbf-918e-6cfcb81f84f0,Tampa Bay Treatment Associates,MED,UNKN,3682.0,Medium,,,False,4,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2025-12-05,True
a7f64741-cdde-5830-8ea9-ac8b8e3abcf2,TAG Urgent Care Support Services LLC,MED,UNKN,515318.0,Critical,310.0,0.0,False,6,High,Operational Risk Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2024-03-14,True
6901a937-3156-5116-b0fa-058b9a806de7,Aultman Health Foundation,NGO,UNKN,,Unreported,59.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2021-07-24,True
f423ce9c-d958-5546-9158-67611ea67d91,"Amerigroup Community Care of New Mexico, Inc",MED,INSD,1537.0,Medium,,,False,4,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2011-12-13,True
4c4622fe-15d1-5057-8a60-3f648b0d14e1,Rockland Trust,BSF,PHYS,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2021-04-21,True
a92133ee-f907-5d7d-9793-2b2bcd9af261,Sony Interactive Entertainment LLC,BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2023-11-02,True
aecd1ba3-9053-502c-ac71-98b3e85ef9fc,"The Physical Medicine & Rehabilitation Center, P.A.",MED,UNKN,,Unreported,137.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2024-12-22,True
067f2b6a-61ba-5ff0-83f7-8685a8576230,"PayJunction, Inc.",BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2013-10-01,True
4649ceb2-7a07-5d16-911e-59f8ca2fe57b,Allstate Insurance Company,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2023-04-13,True
c3770a50-ea78-5416-ad33-c6af9547fc74,Eastern Bank,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2016-06-08,True
53f4f117-adf7-578d-b377-271fd3aeb5d7,Box Elder County,GOV,HACK,81664.0,High,225.0,89.0,False,7,High,Operational Risk Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2025-12-31,True
47d539ca-08bf-5567-8f9b-f7f87ad64a94,Eagle Bank,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2017-10-05,True
4cda3cbe-7ef3-536d-8410-e2688345533d,"Motorola, Inc.",BSO,HACK,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2009-03-08,True
f65ab5aa-9e65-5614-a101-4c7dfb75a937,Bristol County Savings Bank,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2012-10-14,True
0c3f5483-39ac-51b4-86b0-19ebb4022b25,HALO Branded Solutions,BSO,HACK,,Unreported,131.0,0.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2024-05-01,True
04d94873-a7c3-524c-8a41-d67b888d46af,"VeriSource Services, Inc.",BSO,HACK,,Unreported,253.0,0.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2024-12-06,True
5aecaf16-eeff-5181-a8c1-d77c5b904244,"International Association of Sheet Metal, Air, Rail & Transport Workers",NGO,UNKN,25156.0,High,88.0,,False,5,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2017-01-29,True
aae798ee-a3b2-59d3-84af-048c804b0348,Canby School District,EDU,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2025-04-03,True
2b88591f-1d09-5309-b113-6f268c2ae055,"Leiters, Inc.",BSO,UNKN,,Unreported,42.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2022-06-22,True
81f28e63-3828-543b-997e-48d7e6d4c52d,UCLA,EDU,HACK,,Unreported,74.0,0.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2017-08-30,True
a2b811e8-b9bc-5f06-b929-30b0ea3d1eff,The Village Bank,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2025-08-30,True
ff743e13-409f-5059-8906-cf0511945b16,Edgewood Summit,MED,HACK,171.0,Low,160.0,29.0,False,3,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2024-07-17,True
3964bd72-7900-5dc4-9513-15e6de776feb,"Bitcoin Depot, Inc.",BSF,HACK,26732.0,High,379.0,,False,5,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2025-08-06,True
51411031-c1d0-5a88-b7f3-993845a5261c,thyssenkrupp Materials,BSO,HACK,9207.0,Medium,25.0,0.0,False,2,Low,Operational Risk Team,Monitoring,Monitor incident and maintain standard governance review,2021-03-23,True
79b74e9b-d9ad-52bd-930c-c82742d884b0,"Lumico Life Insurance Company, Elips Life Insurance Company",BSF,HACK,3168.0,Medium,64.0,1.0,True,6,High,Third-Party Risk Management,Remediation In Progress,Initiate third-party risk review and vendor remediation assessment,2023-08-15,True
a857b2f7-d031-52fb-86cb-a8cccac3bfea,"The Branch Group, Inc.",BSO,HACK,5941.0,Medium,274.0,0.0,False,4,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2025-11-14,True
0bfff49a-fd5b-59bb-8325-716b173e2ce9,Concannon Miller & Co PC,BSF,UNKN,292.0,Low,154.0,,False,3,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2018-08-12,True
e0670671-9196-5b38-b333-6717e3795283,National Student Clearinghouse,EDU,HACK,,Unreported,202.0,0.0,True,6,High,Third-Party Risk Management,Remediation In Progress,Initiate third-party risk review and vendor remediation assessment,2024-01-01,True
3796df40-dbba-5317-9425-7625cb34b8ae,"Franciscan Alliance, Inc",MED,UNKN,50.0,Low,177.0,,False,3,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2022-05-27,True
24b2ab02-9cce-5172-a1fe-a0a57194721b,Northwestern Memorial HealthCare,MED,UNKN,,Unreported,258.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2026-03-12,True
e9859c29-e8e6-5211-a18f-654e35bb44bd,Federal Direct Tax Services,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2017-04-05,True
75c03838-e1a4-5a2d-b76a-485d264fbc34,"Charles Schwab & Co., Inc.",BSF,PHYS,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2017-06-04,True
cc67054c-599a-5a7c-b81f-ee9876bfacf7,Kleiner Perkins Caufield & Byers,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2014-09-10,True
01366531-366a-554b-85fa-a1e931d61124,Medical Review Institute of America,MED,HACK,,Unreported,328.0,3.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2022-11-02,True
1ea11b70-ca26-52e2-9811-9ce6667a7117,"Tuff Shed, Inc.",BSR,HACK,,Unreported,181.0,7.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2021-09-02,True
5a8be23e-e77f-5e01-b7af-1a40335a9b90,"Pulmonary Specialists of Louisville, PSC",MED,HACK,,Unreported,63.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2017-12-28,True
6f04b4c3-4923-522f-91b9-6e2219c4c95f,PracticeMax,BSO,HACK,,Unreported,321.0,18.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2022-04-03,True
ab72bb9d-196d-57f8-b5da-b670d2338232,Highmark Health,MED,HACK,1.0,Low,27.0,3.0,True,3,Medium,Third-Party Risk Management,Under Review,Initiate third-party risk review and vendor remediation assessment,2022-06-26,True
fb28f6c0-8eca-53e5-a28e-25485f0fabae,United Health Care,MED,UNKN,,Unreported,60.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2022-06-02,True
c5f365b6-f5c6-5c25-8f5d-14e71bc03d27,EMS Management and Consultants Inc.,BSO,HACK,223598.0,Critical,,,False,6,High,Operational Risk Team,Remediation In Progress,Monitor incident and maintain standard governance review,2023-08-24,True
fb16902d-01ed-566c-a7ee-740630c00148,"Michaels Stores, Inc.",BSR,UNKN,2600000.0,Critical,,,False,6,High,Operational Risk Team,Remediation In Progress,Monitor incident and maintain standard governance review,2014-02-10,True
c75972c7-77aa-5abf-b8cc-da87005b50de,"Vellum Mortgage, Inc.",BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2022-11-12,True
589ef2b2-67fc-5ecd-b251-4f4fa8538599,Myron Corp. d/b/a Pen Factory,BSO,UNKN,13965.0,High,278.0,227.0,False,7,High,Operational Risk Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2020-06-19,True
4e18ff26-bd0f-5552-9a3d-5ce43b4208b8,Sky Casino LLC,BSO,UNKN,,Unreported,284.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2015-03-03,True
1221c607-4096-5cc6-a119-8c9cd82aa97b,New Jersey Oral & Maxillofacial Surgery,MED,HACK,74413.0,High,,,False,5,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2024-08-11,True
6346501a-01bb-579c-b8e1-7958a2ad9541,"American Express Travel Related Services Company, Inc.",BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2019-02-14,True
7e1fa560-83ad-5ebb-b6ea-3764e4da41e8,Valley View School District 365U,EDU,UNKN,,Unreported,118.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2024-12-14,True
6c56fd86-3de4-5827-b020-50c34b42c94c,Massengale Eye Care,MED,HACK,15000.0,High,,,False,5,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2022-11-20,True
cb4a9d53-bb36-53a4-8e67-46fd54beb6f2,"Wells Fargo Clearing Services, LLC",BSF,DISC,,Unreported,21.0,0.0,False,2,Low,Data Governance Team,Monitoring,Complete impact assessment and update affected population count,2021-07-25,True
f7576b7a-4bc9-55e6-9d14-761f215bf887,"Broken Sound Club, Inc.",BSO,HACK,1973.0,Medium,112.0,0.0,False,4,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2021-08-15,True
f961a3df-8bfa-5ce5-b17e-87ccca87b542,Pella Windows & Doors of Oklahoma,BSR,HACK,,Unreported,115.0,0.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2024-03-31,True
95d08e63-8c5d-5812-bebc-e8484df7d93a,"Fidelity National Information Services, Inc.",BSF,HACK,,Unreported,180.0,1.0,True,6,High,Third-Party Risk Management,Remediation In Progress,Initiate third-party risk review and vendor remediation assessment,2023-12-11,True
7889a8a3-d100-502b-92ef-2e2f91bf35b3,"Barton & Loguidice, DPC",BSO,HACK,,Unreported,33.0,4.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2023-03-01,True
952689f0-0ae0-5f21-a60f-4c179da45b66,"Coro Medical, LLC",MED,UNKN,5483.0,Medium,497.0,,False,4,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2021-09-26,True
be95825b-cbea-5d65-ae4f-949d0afa71aa,"B'More Clubhouse, Inc.",NGO,PORT,,Unreported,31.0,0.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2021-10-10,True
5c7b4e21-2903-5c65-83e3-2f9576815fb5,National Wildlife Federation,NGO,UNKN,95251.0,High,777.0,,False,5,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2021-04-23,True
8ab69c14-c7d0-5053-8e9c-4733c1e1940a,The Professional Golfers' Association of America,NGO,UNKN,576.0,Low,301.0,,False,3,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2019-11-03,True
2218ba2f-ecfc-59cf-9191-63bbbb7efa66,AppleMortgage,BSF,UNKN,1867.0,Medium,33.0,,False,4,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2019-07-05,True
54d3f31f-4fb6-5f24-a43e-952941561a70,"Benefit Management, LLC",BSO,HACK,8777.0,Medium,,,False,4,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2024-07-12,True
ff38c045-abce-5b42-92f8-2a85478f154d,"Kemper Sports Management, LLC",BSO,HACK,62815.0,High,161.0,0.0,False,5,Medium,Operational Risk Team,Under Review,Review breach notification workflow and reporting escalation controls,2024-10-09,True
35783de9-3c66-52f0-a886-65199e092c29,Carter Mario Law Firm,BSO,HACK,,Unreported,205.0,0.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2023-09-14,True
7a590624-c724-51f9-b535-0b9484c452c3,"JAMBAYV, INC.",BSO,HACK,,Unreported,42.0,0.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2020-01-22,True
8fbb3042-eb7c-5fd8-9dee-5a92ff73f9d1,Rockland Trust,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2022-08-17,True
99c882a6-113f-5558-965e-12ab50e524fd,Kalamazoo College,EDU,UNKN,,Unreported,13.0,1.0,False,2,Low,Data Governance Team,Monitoring,Complete impact assessment and update affected population count,2016-07-10,True
d3191337-bf0b-5120-8400-f4655824a1bf,Pacific Lutheran University,EDU,DISC,,Unreported,16.0,1.0,False,2,Low,Data Governance Team,Monitoring,Complete impact assessment and update affected population count,2023-03-21,True
df4b1e35-d65b-5843-84ca-8f11df0881c4,"Bay Cove Human Services, Inc.",NGO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2021-02-05,True
42736fb6-2638-58a3-9641-5ac3408ecc8d,"TD Bank, N.A.",BSF,PORT,,Unreported,192.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2012-11-07,True
a46cc28e-e954-5b03-ae4f-4810f68fa9d9,TekBrands LLC,BSO,HACK,,Unreported,57.0,34.0,False,6,High,Data Governance Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2021-01-27,True
20589a80-2837-58c2-8f41-41bc0686e0c9,Wilde Wealth Management Group,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2024-03-03,True
989bc3ec-ea8e-5628-8a16-94e968bb23b4,"The Topps Company, Inc.",BSR,HACK,,Unreported,98.0,51.0,False,6,High,Data Governance Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2019-03-11,True
eeb650ee-9d04-5b16-9113-d8205fc7442f,Prime Therapeutics LLC,MED,UNKN,,Unreported,91.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2023-04-27,True
3aef0ad8-39e4-543a-b289-2b9c51a97d11,"Shoyeido USA, Inc.",BSR,HACK,19.0,Low,643.0,384.0,True,7,High,Third-Party Risk Management,Remediation In Progress,Initiate third-party risk review and vendor remediation assessment,2023-09-12,True
fd2cd557-d6aa-506d-8c77-67db9985dcb4,ABMParkingServices,BSO,UNKN,,Unreported,74.0,,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2015-01-11,True
4944b1a1-4b31-5a26-9fa4-94d7c4629cdf,NorthBay Healthcare Corporation,MED,HACK,,Unreported,2159.0,2007.0,True,8,High,Third-Party Risk Management,Remediation In Progress,Initiate third-party risk review and vendor remediation assessment,2018-11-13,True
5a99c685-ebb4-5539-912c-5ac2195922ff,St. Mary's Credit Union,BSF,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2019-07-18,True
6946ed4b-0129-503a-957c-3ff78ebfac80,"Renew Wellness Center, PLLC",MED,PORT,727.0,Low,,,False,3,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2020-04-22,True
529254f6-5af6-515b-853f-74052f0ec27a,"Arizona Counseling & Treatment Services, LLC",MED,PORT,3800.0,Medium,,,False,4,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2013-05-31,True
0c244d99-e9e7-5a19-963b-15acc644c079,Chambersburg Area School District,EDU,HACK,,Unreported,66.0,5.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2023-11-25,True
bbbaf21b-3939-56fb-9150-88f7a9faba4e,Futurity First Insurance Group,BSF,HACK,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2024-09-29,True
9fa2b326-1860-5fa2-b29e-4b3b68c994a9,"Breslow Starling Frost Warner Boger Hiatt, PLLC",BSO,UNKN,,Unreported,,,False,4,Medium,Data Governance Team,Under Review,Complete impact assessment and update affected population count,2022-02-20,True
a7913868-0b33-5c36-abe7-91d8f179a6fb,"Judge Rotenberg Educational Center, Inc.",MED,HACK,2579.0,Medium,,,False,4,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2024-11-02,True
301f27f7-ee7e-5c34-9674-4796aedad369,Mid-Columbia Center for Living,MED,HACK,4435.0,Medium,,,False,4,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2024-09-18,True
25682c01-2856-56e9-95d4-60b2df41d06b,The Johns Hopkins University,EDU,HACK,,Unreported,46.0,0.0,False,4,Medium,Data Governance Team,Under Review,Review breach notification workflow and reporting escalation controls,2023-08-13,True
77d4e596-50bb-55ab-93ff-2f44539be9ea,"Hamlin & Burton Liability Management, Inc.",BSO,HACK,1565.0,Medium,,,False,4,Medium,Operational Risk Team,Under Review,Monitor incident and maintain standard governance review,2019-11-13,True
34c6069b-52e8-557b-b26e-42a1c8e6ad49,Signature Healthcare at Home,BSO,HACK,,Unreported,149.0,57.0,False,6,High,Data Governance Team,Remediation In Progress,Review breach notification workflow and reporting escalation controls,2022-07-01,True
f3dcf484-1237-57d4-b91f-6977aa71050b,Northwest Community Healthcare,EDU,UNKN,,Unreported,8.0,,False,2,Low,Data Governance Team,Monitoring,Complete impact assessment and update affected population count,2023-03-18,True
